filename,language,genre,label_id,lyrics
bangla/song_11.mp3,Bangla,Folk,0,"আমার গায়ে যত দুঃখ সয়
বন্ধুয়ারে করো তোমার মনে যাহা লয়
বন্ধুয়ারে করো তোমার মনে যাহা লয়...
আমার গায়ে যত দুঃখ সয়
বন্ধুয়ারে করো তোমার মনে যাহা লয়
বন্ধুয়ারে করো তোমার মনে যাহা লয়...
নিঠুর বন্ধুরে...
বলেছিলে আমার হবে
মন দিয়াছি এই ভেবে
সাক্ষী কেউ ছিল না সে সময়
ও... ও... বন্ধুরে...
সাক্ষী শুধু চন্দ্র তারা
একদিন তুমি পড়বে ধরা রে বন্ধু
ত্রিভুবনের বিচার যেদিন হয়... রে বন্ধু
ত্রিভুবনের বিচার যেদিন হয়
বন্ধুয়ারে করো তোমার মনে যাহা লয়
বন্ধুয়ারে করো তোমার মনে যাহা লয়
নিঠুর বন্ধুরে... এ
দুঃখ দিয়া হিয়ার ভিতর
একদিন ও না লইলে খবর
এই কি তোমার প্রেমের পরিচয়
ও... ও... বন্ধুরে...
মিছামিছি আশা দিয়া
কেন বা প্রেম শিখাইয়া রে... বন্ধু
দূরে থাকা উচিৎ কি আর হয় রে... বন্ধু
দূরে থাকা উচিৎ কি আর হয়
বন্ধুয়ারে করো তোমার মনে যাহা লয়
বন্ধুয়ারে করো তোমার মনে যাহা লয়...
নিঠুর বন্ধুরে... এ
বিচ্ছেদের বাজারে গিয়া, তোমার প্রেম বিকি দিয়া
করব না প্রেম আর যদি কেউ কয়
ও... ও... বন্ধুরে...
পাষাণ বন্ধুরে... এ
বিচ্ছেদের বাজারে গিয়া, তোমার প্রেম বিকি দিয়া
করব না প্রেম আর যদি কেউ কয়
ও... ও... বন্ধুরে...
উকিলের হয়েছে জানা...
উকিলের হয়েছে জানা, কেবলই চোরের কারখানা রে... বন্ধু
চোরে চোরে বেওয়ালা হয় রে... বন্ধু
চোরে চোরে বেওয়ালা হয়
বন্ধুয়ারে করো তোমার মনে যাহা লয়
আমার গায়ে যত দুঃখ সয়
বন্ধুয়ারে করো তোমার মনে যাহা লয়
বন্ধুয়ারে করো তোমার মনে যাহা লয়"
bangla/song_12.mp3,Bangla,Folk,0,"কে বলে পাগল সে যেনো কোথায় রয়েছো কতই দূরে মন কেন এতো কথা বলে

কে বলে পাগল সে যেনো কোথায় রয়েছো কতই দূরে মন কেন এতো কথা বলে

ও পাগল মন, মন রে মন কেন এতো কথা বলে ও পাগল মন, মন রে মন কেন এতো কথা বলে

মনকে আমার যত চাই যে বুঝাইতে মন আমার চায় রঙের ঘোড়া দৌড়াইতে মনকে আমার যত চাই যে বুঝাইতে মন আমার চায় রঙের ঘোড়া দৌড়াইতে

পাগল মন রে মন কেন এতো কথা বলে ও পাগল মন, মন রে মন কেন এতো কথা বলে

আমি বা কে আমার মনটা বা কে আজও পারলাম না আমার মনকে চিনিতে আমি বা কে আমার মনটা বা কে আজও পারলাম না আমার মনকে চিনিতে

পাগল মন রে মন কেন এতো কথা বলে ও পাগল মন, মন রে মন কেন এতো কথা বলে

আশি তোলায় সের হইলে চল্লিশ সেরে মণ মনে মনে এক মন না হইলে মিলবে না ওজন আশি তোলায় সের হইলে চল্লিশ সেরে মণ মনে মনে এক মন না হইলে মিলবে না ওজন

পাগল মন রে মন কেন এতো কথা বলে… কে বলে পাগল সে যেনো কোথায় রয়েছো কতই দূরে মন কেন এতো কথা বলে

ও পাগল মন, মন রে মন কেন এতো কথা বলে ও পাগল মন, মন রে মন কেন এতো কথা বলে"
bangla/song_13.mp3,Bangla,Folk,0,"তোমরা ভুলেই গেছ মল্লিকাদির নাম 

 তোমরা ভুলেই গেছ মল্লিকাদির নাম 

 মনে নেই সেই আপোষহীন নেত্রী 

 মনে নেই সেই আপোষহীন নেত্রী 

 আসলে তোমরা কোনদিন তাকে 

 দিতে পারনি তো দাম 

 তোমরা ভুলেই গেছ মল্লিকাদির নাম। 

 

 ব্রিটিশ বিরোধী আন্দোলনে তিনি 

 ছিলেন সবার আগে 

 দেশের জন্য পুড়ে মরেছেন 

 দেশপ্রেমেরি রাগে। 

 

 তেভাগা এবং কৃষাণ সভার 

 করেছিলেন কাজ 

 অথচ তাকে মনে করতে 

 তোমাদের এত লাজ। 

 

 বিপ্লবী সেই অগ্নিকন্যা 

 ইলা মিত্র তার নাম 

 তোমরা ভুলেই গেছ মল্লিকাদির নাম।"
bangla/song_14.mp3,Bangla,Folk,0,"ও মোর বানিয়া বন্ধুরে 

 একটা তাবিজ বানাইয়া দে 

 ও মোর বানিয়া বন্ধুরে 

 একটা তাবিজ বানাইয়া দে 

 আমার বন্ধু আইবো কাইল নিশি রাতে 

 সাপে যেন না কামড়ায় তারে 

 ও মোর বানিয়া বন্ধুরে 

 একটা তাবিজ বানাইয়া দে। 

 

 জঙ্গলেতে থাকে সাপ 

 দংশিলে বড় বিষ 

 প্রাণ বন্ধুয়া না জানিলে 

 তুই মারিস না হিস হিস 

 ও মোর বানিয়া বন্ধুরে 

 একটা তাবিজ বানাইয়া দে। 

 

 সাপের মুখে দিয়ে চাবি 

 মারণ মন্ত্র পড়ো 

 বন্ধু আমার নিরাপদে 

 আসুক আমার ঘরে 

 ও মোর বানিয়া বন্ধুরে 

 একটা তাবিজ বানাইয়া দে।"
bangla/song_15.mp3,Bangla,Folk,0,"নৌকা ও, নৌকা ও, নৌকা ও 

 ও মাঝি নৌকা ছাইড়া দে 

 ও মাঝি নৌকা ছাইড়া দে 

 ছাইড়া দে, ছাইড়া দে, ছাইড়া দে 

 

 মন পবনের নাও 

 ভাইট্যা গাঙে উজান বাইয়া যাও 

 কোন ঘাটে লাগাইবা নৌকা 

 কারে শুধাও 

 

 চিতায় যখন তুলবে মরে 

 সবাই দিবে ফাকি 

 এই দুনিয়ায় দুদিনেরই 

 আমরা সবাই থাকি 

 

 কোন বা দোষে দোষী আমি 

 কইরাছ আসামী 

 ভালো মন্দের বিচার কর 

 অন্তর্যামী। 

 

 ও মাঝি নৌকা ছাইড়া দে।"
bangla/song_16.mp3,Bangla,Folk,0,"পুরানো সেই দিনের কথা ভুলবি কি রে হায় 

 ও সেই চোখের দেখা, প্রাণের কথা, সে কি ভোলা যায় 

 আয় আর-একটিবার আয় রে সখা, প্রাণের মাঝে আয় 

 মোরা সুখের দুখের কথা কব, প্রাণ জুড়াবে তায়। 

 

 মোরা ভোরের বেলা ফুল তুলেছি, দুলেছি দোলায় 

 বাজিয়ে বাঁশি গান গেয়েছি বকুলের তলায় 

 হায় মাঝে হল ছাড়াছাড়ি, গেলেম কে কোথায় 

 আবার দেখা যদি হল, সখা, প্রাণের মাঝে আয়।"
bangla/song_17.mp3,Bangla,Folk,0,"আমি চিনি গো চিনি তোমারে ওগো বিদেশিনী 

 তুমি থাক সিন্ধুপারে ওগো বিদেশিনী। 

 তোমায় দেখেছি শারদপ্রাতে, তোমায় দেখেছি মাধবীরাতে 

 তোমায় দেখেছি হৃদিমঝারে ওগো বিদেশিনী। 

 আমি আকাশে পাতিয়া কান শুনেছি শুনেছি তোমারি গান 

 আমি তোমারে সঁপেছি প্রাণ ওগো বিদেশিনী। 

 ভুবন ভ্রমিলে তুমি সে কোন্ দেশে 

 আমি অতিথি তোমারি দ্বারে ওগো বিদেশিনী।"
bangla/song_18.mp3,Bangla,Folk,0,"মায়াবনবিহারিণী হরিণী 

 গহনস্বপনসঞ্চারিণী। 

 কেন তারে ধরিবার করি পণ 

 অকারণ। 

 থাকুক সে ছায়াময়ী আবছায়া 

 মেলুক সে মায়াময়ী মহামায়া। 

 থাক্ সে সুদূরে, থাক্ সে অদূরে 

 থাক্ সে আঁখির বাহিরে। 

 বাজুক হূদয়ে তারি নূপুরধ্বনি 

 গহনস্বপনসঞ্চারিণী।"
bangla/song_19.mp3,Bangla,Folk,0,"আমারো পরানো যাহা চায় 

 তুমি তাই, তুমি তাই গো। 

 তোমা ছাড়া আর এ জগতে 

 মোর কেহ নাই কিছু নাই গো। 

 তুমি সুখ যদি নাহি পাও 

 যাও সুখের সন্ধানে যাও 

 আমি তোমারে পেয়েছি হৃদয়ে 

 আর কিছু নাহি চাই গো। 

 আমি তোমারি বিরহে রহিব বিলীন 

 তোমাতে করিব বাস 

 দীর্ঘ দিবস, দীর্ঘ রজনী 

 দীর্ঘ বরষ মাস। 

 যদি আর-কারে ভালোবাস 

 যদি আর ফিরে নাহি আস 

 তবে তুমি যাহা চাও তাই যেন পাও 

 আমি যত দুখ পাই গো।"
bangla/song_20.mp3,Bangla,Folk,0,"আমার হিয়ার মাঝে লুকিয়ে ছিলে 

 দেখতে আমি পাই নি 

 তোমায় দেখতে আমি পাই নি। 

 বাহির-পানে চোখ মেলেছি 

 আমার হৃদয়-পানে চাই নি। 

 আমার সকল ভালোবাসায় 

 সকল আঘাত সকল আশায় 

 তুমি ছিলে আমার কাছে 

 তোমার কাছে যাই নি। 

 তুমি মোর আনন্দ হয়ে ছিলে আমার খেলায় 

 আনন্দে তাই ভুলেছিলেম, কেটেছে দিন হেলায়। 

 গোপন রহি গভীর প্রাণে 

 আমার দুঃখসুখের গানে 

 সুর দিয়েছ তুমি, আমি 

 তোমার গান তো গাই নি।"
bangla/song_21.mp3,Bangla,Folk,0,"যদি তোর ডাক শুনে কেউ না আসে তবে একলা চলো রে। 

 তবে একলা চলো, একলা চলো, একলা চলো, একলা চলো রে। 

 যদি কেউ কথা না কয়, ওরে ও অভাগা, 

 যদি সবাই থাকে মুখ ফিরায়ে সবাই করে ভয় 

 তবে পরান খুলে 

 ও তুই মুখ ফুটে তোর মনের কথা একলা বলো রে। 

 যদি সবাই ফিরে যায়, ওরে ও অভাগা, 

 যদি গহন পথে যাবার কালে কেউ ফিরে না চায় 

 তবে পথের কাঁটা 

 ও তুই রক্তমাখা চরণতলে একলা দলো রে।"
bangla/song_22.mp3,Bangla,Folk,0,"মোমের পুতুল মমির দেশের মেয়ে নেচে যায় 

 বিহ্বল চঞ্চল পায়। 

 খর্জুর বীথির ধূলি উড়ে যায় 

 পবনে তার উত্তরীয় লুটে যায় 

 দুটি রাঙা পায়। 

 ঝর ঝর ঝর ঝরে নূপুর 

 মরু সাহারায় গাহে বুলবুল 

 গাহে বুলবুল 

 মরীচিকায় কে গো চায়।"
bangla/song_23.mp3,Bangla,Folk,0,"কারার ঐ লৌহকপাট 

 ভেঙ্গে ফেল কর রে লোপাট 

 রক্ত-জমাট 

 শিকল পূজার পাষাণ-বেদী। 

 ওরে ও তরুণ ঈশান 

 বাজা তোর প্রলয় বিষাণ 

 ধ্বংস নিশান 

 উড়ুক প্রাচীর প্রাচীর ভেদি। 

 গাজনের বাজনা বাজা 

 কে মালিক কে সে রাজা 

 কে দেয় সাজা 

 মুক্ত স্বাধীন সত্যকে রে? 

 হা হা হা পায় যে হাসি 

 ভগবান পরবে ফাঁসি 

 সর্বনাশী শিখায় এ হীন তথ্য কে রে।"
bangla/song_24.mp3,Bangla,Folk,0,"পরদেশী মেঘ, যাও রে ফিরে 

 বলিও আমার পরদেশী রে 

 পরদেশী মেঘ... 

 সে দেশে যবে বাদল ঝরে 

 কাঁদে না কি প্রাণ একেলা ঘরে 

 বিরহ ব্যথা নাহি কি সেথা 

 বাজে না বাঁশি নদীর তীরে 

 পরদেশী মেঘ... 

 বাদল রাতে ডাকিলে পিউ 

 ফাও ফাও বলে কাঁদে না হিয়া 

 মণিহারা ফনি অবশ অঙ্গে 

 দুলিছে কেয়া বিজন নীরে 

 পরদেশী মেঘ..."
bangla/song_25.mp3,Bangla,Folk,0,"আমার ভিতর ও বাহিরে অন্তরে অন্তরে 

 আছো তুমি হৃদয় জুড়ে 

 আমার ভিতর ও বাহিরে অন্তরে অন্তরে 

 আছো তুমি হৃদয় জুড়ে। 

 

 ঢেকে রাখে যেমন কুসুম পাপড়ির আবডালে ফসলের ঘুম 

 তেমনি তোমার নিবিড় চলা মরমের মূল পথ ধরে 

 আমার ভিতর ও বাহিরে অন্তরে অন্তরে 

 আছো তুমি হৃদয় জুড়ে। 

 

 পুষে রাখে যেমন ঝিনুক খোলসের আবরণে মুক্তার সুখ 

 তেমনি তোমার গভীর ছোঁয়া ভিতরের নীল বন্দরে 

 আমার ভিতর ও বাহিরে অন্তরে অন্তরে 

 আছো তুমি হৃদয় জুড়ে। 

 

 ভালো আছি ভালো থেকো আকাশের ঠিকানায় চিঠি লিখো 

 ভালো আছি ভালো থেকো আকাশের ঠিকানায় চিঠি লিখো 

 দিও তোমার মালাখানি বাউলের এই মনটারে 

 আমার ভিতর ও বাহিরে অন্তরে অন্তরে 

 আছো তুমি হৃদয় জুড়ে।"
bangla/song_26.mp3,Bangla,Rock,0,"সেই তুমি কেন এত অচেনা হলে, সেই আমি কেন তোমাকে দুঃখ দিলাম? কেমন করে এত অচেনা হলে তুমি? কি জানো না তোমাকে ছাড়া আমি অনেক একা? অচেনা পথটি চিনে নিও তুমি, চলবে না কোনদিন তুমি তখন আমি।"
bangla/song_27.mp3,Bangla,Rock,0,"বসে আছি একা, কাছে নিও না আমায়। অচেনা এই শহরে চেনো না কেউ আমায়। কোথায় যাবো আমি কার কাছে? শুধু একা একা বসে আছি। সবাইকে আপন ভাবতে পারিনা আমি আর, তাই তো একা থাকি।"
bangla/song_28.mp3,Bangla,Rock,0,ফিরিয়ে দাও আমার প্রেম তুমি ফিরিয়ে দাও। ফিরিয়ে দাও হারানো দিনগুলো। ফিরিয়ে দাও এই আগুন নিভিয়ে দাও। যদি পারো আমায় ভালোবেসে নিও।
bangla/song_29.mp3,Bangla,Rock,0,"আমার পৃথিবী ছোট হয়ে আসে, শুধু তোমাকে ভালোবেসে। তুমি যেতে চেয়েছ, যাও চলে যাও। তবে যেতে যেতে একবার পিছু ফিরে তাকাও, দেখবে কি যে ভালোবাসা কারণে অকারণে।"
bangla/song_30.mp3,Bangla,Rock,0,"তোমাকেই আজও আমি খুঁজে ফিরি অনিকেত প্রান্তরে, অনিকেত প্রান্তরে। তবুও আমি তোমারি অপেক্ষায় থেকেছি। জানি না কখন পাবো তোমায়, শুধু জানি পাবো তোমায়।"
bangla/song_31.mp3,Bangla,Rock,0,এই অবেলা তোমার কাছে বাড়ি ফেরার পথে কিছু গল্প শোনা হলো না। চাইতেই পারো প্রতিদিন আপন করে নিতে আমায়। চাইতেই পারো ভালোবাসার নীলিমায় হারাতে।
bangla/song_32.mp3,Bangla,Rock,0,"হাসিমুখ শুনেছি ঘাসের পথে, ক্ষেত্রত সময় পেরিয়ে যেতে দেখেছি। অন্য কোনো আকাশে তোমার বৃষ্টিতে ভিজেছি। তবুও কেন আজ এই হাহাসিমুখ ছবি উড়ে যায়।"
bangla/song_33.mp3,Bangla,Rock,0,"জাহাজী... সাদা কালো এই জঞ্জালে আমি অন্য কোথাও চলে যাই। সাদা কালো এই জঞ্জালে আমি অন্য কোথায় হারিয়ে যাই। নদীর তীরে আমি একা বসে আছি, তবুও মনের মাঝে শুধু তুমি।"
bangla/song_34.mp3,Bangla,Rock,0,কবে... এই স্বপ্ন গুলো সত্যি হবে? কবে... এই হৃদয় গুলো মুক্তি পাবে? কবে এই আকাশ ছোঁয়া স্বপ্ন গুলো আমাদের হবে? কবে এই বাঁধন গুলো ছিড়ে যাবে?
bangla/song_35.mp3,Bangla,Rock,0,"তারায় তারায় রটিয়ে দেব তুমি আমার, তুমি আমার। আকাশে বাতাসে রটিয়ে দেব তুমি আমার, তুমি আমার। জগৎ সংসারে বলে দেব তুমি আমার, শুধু আমার।"
bangla/song_36.mp3,Bangla,Rock,0,তুমি হারিয়ে যেও না কখনও... শুধু চেয়ো না আমায় ভুলে যেতে। তুমি হারিয়ে যেও না কখনও... শুধু চেয়ো না আমায় ভুলে যেতে। কেন জানি না আমি তোমাকেই শুধু ভালোবাসি।
bangla/song_37.mp3,Bangla,Rock,0,আলো... আলো... আমি কখনও খুঁজে পাবো না। চাঁদের আলো... তুমি কখনও আমার হবে না। জানি আমি তবুও কেন তোমাকেই চাই? মন শুধু তোমাকেই চাই।
bangla/song_38.mp3,Bangla,Rock,0,"মেলায়... যাইরে... মেলায় যাইরে... বাসন্তী রঙ শাড়ি পরে ললনা। মেলায় যাইরে... বাসন্তী রঙ শাড়ি পরে ললনা। চলো না যাই, চলো না যাই মেলায়।"
bangla/song_39.mp3,Bangla,Rock,0,নীলা তুমি কি জানো না... নামের অর্থ কি... নীলা মানেই তো নীল... নীলা আকাশ রাশি রাশি... নীলা তুমি কি জানো না... কত ভালোবাসি... তোমায় আমি কত ভালোবাসি।
bangla/song_40.mp3,Bangla,Rock,0,দিন বাড়ি যায়... চড়ে পাখিরা... ডানায়... দিন বাড়ি যায়... ছায়া তলায়... বসে থাকা... একা একা... দিন বাড়ি যায়।
bangla/song_41.mp3,Bangla,Rock,0,এক পায়ে নূপুর তোমার অন্য পায়ে খালি... এক পাশে সাগর এক পাশে বালি... তবে কি পেয়েছি এই অনুভূতি... জানি না তবে কি হারাতে চাই... তোমায় নিয়ে।
bangla/song_42.mp3,Bangla,Rock,0,এখন অনেক রাত... খোলা আকাশে... মাতাল হাওয়া... এখন অনেক রাত... চাঁদের আলো... জোছনা... এখন অনেক রাত... তুমি নেই... পাশে তুমি নেই।
bangla/song_43.mp3,Bangla,Rock,0,অবাক ভালোবাসা... কেউরে তুমি... নাকি তুমি অন্য কারো... অবাক ভালোবাসা... কেউরে তুমি... নাকি তুমি আমার... শুধু আমার।
bangla/song_44.mp3,Bangla,Rock,0,হাসতে দেখো গাইতে দেখো... অনেক কথাই বলো... মনের ভিতর... শুকনো কান্না... ঝরে... তোমরা কেউ তা দেখো না... কেউ তা বোঝো না।
bangla/song_45.mp3,Bangla,Rock,0,শত আশা নিয়ে তুমি... ভালোবাসা নিয়ে... আজও কেন... একা... দাঁড়িয়ে... আমি আছি তোমার পাশে... শুধু তুমি নেই... আমার পাশে... শত আশা নিয়ে।
bangla/song_46.mp3,Bangla,Rock,0,কফি হাউজের সেই আড্ডাটা আজ আর নেই... আজ আর নেই... কোথায় হারিয়ে গেলো সোনালী বিকেল গুলো... সেই আড্ডাটা আজ আর নেই।
bangla/song_47.mp3,Bangla,Rock,0,নিতল পায়ে রিনিক ঝিনিক... পায়েল খানি বাজে... মাদল বাজে... সেই সুরে... মন যে নাচে... নিতল পায়ে... রিনিক ঝিনিক।
bangla/song_48.mp3,Bangla,Rock,0,আমায় ডেকো না... ফেরানো যাবে না... ফেরানো যাবে না... এই মন... আর... কোনো দিন... ফেরানো যাবে না।
bangla/song_49.mp3,Bangla,Rock,0,যেখানে সীমান্ত তোমার... সেখানে বসন্ত আমার... ভালোবাসা... দিয়ে... তোমায়... চাই... আমি... শুধু... চাই।
